1.5778450000e+12
150
200
1
2.5750000000e+16	2.5750000000e+16	6.5389147612e-21	3.3594956766e-09	2.0316816489e-01	-1.0207410129e+06	-4.2874612934e+06
3.6050000000e+16	2.5750000000e+16	2.0965692117e-21	2.8602581723e-09	9.9964230930e-01	-9.8240862294e+05	-5.0229707294e+06
4.6350000000e+16	2.5750000000e+16	6.2904874536e-22	1.0572149265e-09	9.9994475227e-01	-1.2247239164e+06	-6.9240814569e+06
5.6650000000e+16	2.5750000000e+16	2.4661902965e-22	8.2219327626e-10	9.9998916966e-01	-1.9264838415e+06	-8.1554420421e+06
6.6950000000e+16	2.5750000000e+16	2.1187876229e-22	1.0779531818e-09	9.9999375909e-01	-2.2038046653e+06	-8.2231636026e+06
7.7250000000e+16	2.5750000000e+16	9.8487150490e-22	1.4228706930e-09	9.9991341359e-01	-1.6540881561e+06	-5.4753605160e+06
8.7550000000e+16	2.5750000000e+16	2.4176764649e-21	3.2820650582e-09	9.9976861104e-01	-1.3018803589e+06	-4.0143538555e+06
9.7850000000e+16	2.5750000000e+16	3.3867804335e-21	4.5711212002e-09	9.9965305804e-01	-7.9627999650e+05	-2.6906743522e+06
1.0815000000e+17	2.5750000000e+16	3.9924948502e-21	5.3767991593e-09	9.9956328752e-01	1.4387492338e+05	-1.6726498853e+06
1.1845000000e+17	2.5750000000e+16	4.6309095527e-21	6.2473436083e-09	9.9944544887e-01	7.3161015989e+05	-1.0153017273e+06
1.2875000000e+17	2.5750000000e+16	4.0576394480e-21	5.4817900715e-09	9.9944870616e-01	7.5696657006e+05	-5.1804159288e+05
1.3905000000e+17	2.5750000000e+16	3.1831735639e-21	4.3135462788e-09	9.9945065054e-01	5.5754769292e+05	-2.5170862349e+05
1.4935000000e+17	2.5750000000e+16	2.4513944104e-21	3.3127309881e-09	9.9931563222e-01	4.7498158030e+05	-1.0108449525e+05
1.5965000000e+17	2.5750000000e+16	1.9822504381e-21	1.6867058625e-09	6.0911190587e-01	6.2279072425e+05	-3.5546547843e+04
1.6995000000e+17	2.5750000000e+16	2.0760404254e-21	1.1825485238e-09	2.9093734522e-01	6.3415455283e+05	3.4830631002e+04
1.8025000000e+17	2.5750000000e+16	2.6732759529e-21	1.4132835310e-09	1.2753533623e-01	3.0565666112e+05	1.0161909823e+05
5.1500000000e+15	3.6050000000e+16	5.2600385059e-20	9.2734571193e-09	8.1260036886e-03	-6.0883497462e+05	-3.6906664906e+06
1.5450000000e+16	3.6050000000e+16	2.1228726990e-20	5.4373910144e-09	3.0047462775e-02	-8.3600873437e+05	-3.7991736172e+06
2.5750000000e+16	3.6050000000e+16	6.3431778444e-21	3.1885329498e-09	2.1044960900e-01	-9.6508748275e+05	-4.1294304984e+06
3.6050000000e+16	3.6050000000e+16	2.0157672116e-21	2.7080610917e-09	9.9967658021e-01	-9.2295630570e+05	-4.8032192704e+06
4.6350000000e+16	3.6050000000e+16	6.1900681191e-22	1.0849356724e-09	9.9994944349e-01	-1.1000456326e+06	-6.3184185235e+06
5.6650000000e+16	3.6050000000e+16	1.6552743662e-22	1.0798770398e-09	9.9999614745e-01	-1.6078159868e+06	-8.5061479004e+06
6.6950000000e+16	3.6050000000e+16	7.4458358429e-23	1.1242642896e-09	9.9999925285e-01	-1.2220672856e+06	-1.0307412537e+07
7.7250000000e+16	3.6050000000e+16	4.9461100956e-22	9.3076941364e-10	9.9996575393e-01	-1.1536194418e+06	-5.9752261145e+06
8.7550000000e+16	3.6050000000e+16	1.4749947036e-21	2.0162300299e-09	9.9986397197e-01	-1.3793296449e+06	-4.4464876443e+06
9.7850000000e+16	3.6050000000e+16	2.1684820365e-21	2.9346989895e-09	9.9978828144e-01	-1.2111212186e+06	-3.0653234661e+06
1.0815000000e+17	3.6050000000e+16	2.3195534513e-21	3.1110092968e-09	9.9975986536e-01	-4.8928287475e+05	-1.9428133276e+06
1.1845000000e+17	3.6050000000e+16	3.0623464760e-21	4.1231115573e-09	9.9966107767e-01	3.7011362351e+05	-1.0323139091e+06
1.2875000000e+17	3.6050000000e+16	3.5345953643e-21	4.7718984621e-09	9.9955488416e-01	7.5394197283e+05	-4.8380001567e+05
1.3905000000e+17	3.6050000000e+16	3.1769535883e-21	4.2971404608e-09	9.9947811677e-01	6.9472870600e+05	-1.3599144302e+05
1.4935000000e+17	3.6050000000e+16	2.4114166417e-21	3.2602238818e-09	9.9929492941e-01	5.6714302692e+05	3.6714953891e+04
1.5965000000e+17	3.6050000000e+16	1.9072560462e-21	1.5573525897e-09	5.8130080615e-01	6.2762975638e+05	9.5599153586e+04
1.6995000000e+17	3.6050000000e+16	2.0377703043e-21	1.1221913852e-09	2.7336165968e-01	6.3261777312e+05	1.4115826041e+05
1.8025000000e+17	3.6050000000e+16	2.9310906575e-21	1.5566859928e-09	1.2039118562e-01	2.6065563772e+05	1.8446850282e+05
5.1500000000e+15	4.6350000000e+16	6.2999397594e-20	8.3653786890e-09	6.1623058035e-03	-6.6502034548e+05	-3.6176884826e+06
1.5450000000e+16	4.6350000000e+16	2.2121267276e-20	5.2866687255e-09	2.8788747352e-02	-8.4567325547e+05	-3.7387155764e+06
2.5750000000e+16	4.6350000000e+16	6.6083454157e-21	3.3184285860e-09	2.0786886624e-01	-9.4562542310e+05	-4.0728098702e+06
3.6050000000e+16	4.6350000000e+16	2.1824690913e-21	2.9416251985e-09	9.9968280693e-01	-8.9081831038e+05	-4.5940470525e+06
4.6350000000e+16	4.6350000000e+16	7.0585401670e-22	1.2499208136e-09	9.9994491017e-01	-1.0784757747e+06	-6.0835056631e+06
5.6650000000e+16	4.6350000000e+16	1.5262460325e-22	1.4298385842e-09	9.9999755231e-01	-1.7400486254e+06	-9.3234504678e+06
6.6950000000e+16	4.6350000000e+16	5.0112322506e-23	1.8787882500e-09	9.9999981278e-01	-8.8576597202e+05	-1.2319610929e+07
7.7250000000e+16	4.6350000000e+16	3.9315512870e-22	1.0161482368e-09	9.9997960531e-01	-7.4278479526e+05	-6.3217074183e+06
8.7550000000e+16	4.6350000000e+16	1.2423115130e-21	1.7115291826e-09	9.9988883151e-01	-1.3172343637e+06	-4.6127162547e+06
9.7850000000e+16	4.6350000000e+16	1.7715434042e-21	2.3971987121e-09	9.9983204002e-01	-1.3394633093e+06	-3.2453046975e+06
1.0815000000e+17	4.6350000000e+16	1.8154338193e-21	2.4374117857e-09	9.9981798811e-01	-8.4648455891e+05	-2.1347103545e+06
1.1845000000e+17	4.6350000000e+16	2.0239086266e-21	2.7121235946e-09	9.9978415980e-01	-9.6587067705e+04	-1.1515913827e+06
1.2875000000e+17	4.6350000000e+16	2.7987310557e-21	3.7752647397e-09	9.9966540796e-01	5.5504855581e+05	-4.4366261094e+05
1.3905000000e+17	4.6350000000e+16	2.8455113653e-21	3.8437928299e-09	9.9955042747e-01	6.6498042878e+05	1.2454863993e+04
1.4935000000e+17	4.6350000000e+16	2.3581852095e-21	3.1834133982e-09	9.9924285804e-01	6.3083832199e+05	1.9122084468e+05
1.5965000000e+17	4.6350000000e+16	1.8873746590e-21	1.4936830139e-09	5.5088028148e-01	6.5483890799e+05	2.6881640104e+05
1.6995000000e+17	4.6350000000e+16	1.9897968082e-21	1.0656325867e-09	2.5879953379e-01	6.0816113085e+05	2.6910743562e+05
1.8025000000e+17	4.6350000000e+16	3.0372899554e-21	1.6058600219e-09	1.1739686090e-01	2.0568477130e+05	2.7727883252e+05
5.1500000000e+15	5.6650000000e+16	7.5398968561e-20	8.3602484773e-09	4.9586457066e-03	-7.3266272886e+05	-3.5586916830e+06
1.5450000000e+16	5.6650000000e+16	2.2009004735e-20	5.4176409542e-09	2.9503449597e-02	-8.5288259716e+05	-3.7173815450e+06
2.5750000000e+16	5.6650000000e+16	6.5818223414e-21	3.8406144300e-09	2.5344863624e-01	-9.1117670969e+05	-4.0941064434e+06
3.6050000000e+16	5.6650000000e+16	2.5112573523e-21	3.3874350834e-09	9.9965965146e-01	-8.0298364427e+05	-4.4548778789e+06
4.6350000000e+16	5.6650000000e+16	7.9615800053e-22	1.4101074450e-09	9.9994007465e-01	-1.0270695978e+06	-5.8445511150e+06
5.6650000000e+16	5.6650000000e+16	7.2448767845e-23	1.8023737813e-09	9.9999958147e-01	-1.4969365587e+06	-1.2562149417e+07
6.6950000000e+16	5.6650000000e+16	3.1698773296e-23	1.8339673068e-09	9.9999992876e-01	7.8279272208e+04	-1.4127660508e+07
7.7250000000e+16	5.6650000000e+16	3.5264339495e-22	1.1288907614e-09	9.9998512032e-01	-6.1576772178e+05	-6.5958467263e+06
8.7550000000e+16	5.6650000000e+16	1.1743956371e-21	1.6264553189e-09	9.9989769494e-01	-1.3583292310e+06	-4.6369077719e+06
9.7850000000e+16	5.6650000000e+16	1.6709082743e-21	2.2601695710e-09	9.9984559681e-01	-1.4044716818e+06	-3.2854012202e+06
1.0815000000e+17	5.6650000000e+16	1.6699725269e-21	2.2443141047e-09	9.9983696159e-01	-1.0486649311e+06	-2.2326052394e+06
1.1845000000e+17	5.6650000000e+16	1.5916882128e-21	2.1294177951e-09	9.9983442110e-01	-3.8388514734e+05	-1.2798302467e+06
1.2875000000e+17	5.6650000000e+16	2.1262943019e-21	2.8590423046e-09	9.9975357827e-01	2.3612032448e+05	-4.3561048524e+05
1.3905000000e+17	5.6650000000e+16	2.5329820850e-21	3.4198567509e-09	9.9960970650e-01	5.7282697824e+05	1.1782296011e+05
1.4935000000e+17	5.6650000000e+16	2.2227716879e-21	2.9969718539e-09	9.9915621436e-01	6.2438539193e+05	3.4177521888e+05
1.5965000000e+17	5.6650000000e+16	1.8308393722e-21	1.4033652469e-09	5.2601854396e-01	6.8638122279e+05	4.4504942142e+05
1.6995000000e+17	5.6650000000e+16	1.9624767083e-21	1.0528945822e-09	2.4896594905e-01	5.6723736198e+05	4.1571658029e+05
1.8025000000e+17	5.6650000000e+16	3.0207034851e-21	1.5895321816e-09	1.1727795972e-01	1.4996027995e+05	3.7604540027e+05
5.1500000000e+15	6.6950000000e+16	8.5380800253e-20	9.3513941262e-09	5.1174219742e-03	-7.9094732970e+05	-3.5029499966e+06
1.5450000000e+16	6.6950000000e+16	2.1354120339e-20	6.2482571047e-09	5.1499704116e-02	-8.4694777173e+05	-3.6983107618e+06
2.5750000000e+16	6.6950000000e+16	6.0485060195e-21	6.7474039563e-09	6.6955383656e-01	-7.5468565942e+05	-4.1026204074e+06
3.6050000000e+16	6.6950000000e+16	2.8805565525e-21	3.9162246549e-09	9.9964680992e-01	-5.7461882576e+05	-4.3643015082e+06
4.6350000000e+16	6.6950000000e+16	8.4355646026e-22	1.5130603039e-09	9.9993933014e-01	-1.0470775198e+06	-5.4840821184e+06
5.6650000000e+16	6.6950000000e+16	2.4373047753e-23	2.5610471583e-09	9.9999997302e-01	-3.0231197773e+05	-1.4062660992e+07
6.6950000000e+16	6.6950000000e+16	2.6642932752e-23	2.3896132545e-09	9.9999996474e-01	1.2834239132e+06	-1.3223473583e+07
7.7250000000e+16	6.6950000000e+16	3.5528275093e-22	1.6061080443e-09	9.9998919605e-01	-6.8908870594e+05	-6.5673141369e+06
8.7550000000e+16	6.6950000000e+16	1.1474692085e-21	1.6002565632e-09	9.9990281944e-01	-1.4637983359e+06	-4.4840578810e+06
9.7850000000e+16	6.6950000000e+16	1.6378632841e-21	2.2049503135e-09	9.9985185620e-01	-1.5110554219e+06	-3.2337218378e+06
1.0815000000e+17	6.6950000000e+16	1.6493744357e-21	2.2208907947e-09	9.9984309921e-01	-1.2270318179e+06	-2.2700877664e+06
1.1845000000e+17	6.6950000000e+16	1.4706163905e-21	1.9693060956e-09	9.9985043591e-01	-6.4249951032e+05	-1.3729980112e+06
1.2875000000e+17	6.6950000000e+16	1.7502910615e-21	2.3484494381e-09	9.9980134957e-01	-4.7075604431e+04	-4.7608354221e+05
1.3905000000e+17	6.6950000000e+16	2.2352273159e-21	3.0153209674e-09	9.9966020513e-01	4.4414480472e+05	1.6557166310e+05
1.4935000000e+17	6.6950000000e+16	2.0520991294e-21	2.7652764770e-09	9.9893876797e-01	5.9206163773e+05	4.6414705770e+05
1.5965000000e+17	6.6950000000e+16	1.7692442188e-21	1.3216096008e-09	5.0183312698e-01	7.0426885769e+05	6.0078349844e+05
1.6995000000e+17	6.6950000000e+16	1.9486856881e-21	1.0484233410e-09	2.3722162563e-01	5.2306208906e+05	5.6142698615e+05
1.8025000000e+17	6.6950000000e+16	2.9857855641e-21	1.7505114900e-09	1.3680849901e-01	3.0335788280e+04	4.5337194847e+05
5.1500000000e+15	7.7250000000e+16	1.0121095042e-19	1.0756559617e-08	4.6856152682e-03	-8.1791291247e+05	-3.4353411982e+06
1.5450000000e+16	7.7250000000e+16	1.5356324788e-20	6.3053266763e-09	1.0758706855e-01	-8.6401756303e+05	-3.6704690476e+06
2.5750000000e+16	7.7250000000e+16	5.5271854231e-21	7.5536310441e-09	9.9588258547e-01	-5.4685895397e+05	-3.8831096409e+06
3.6050000000e+16	7.7250000000e+16	3.1278058934e-21	4.2709372760e-09	9.9964792734e-01	-3.2575395881e+05	-4.2537194752e+06
4.6350000000e+16	7.7250000000e+16	8.5884636056e-22	1.5568120299e-09	9.9994078252e-01	-1.1956158947e+06	-5.3450453370e+06
5.6650000000e+16	7.7250000000e+16	1.6507137455e-23	2.9237903467e-09	9.9999999000e-01	-4.2366131800e+05	-1.3962024798e+07
6.6950000000e+16	7.7250000000e+16	2.0244071070e-23	3.0390641760e-09	9.9999998584e-01	1.0217921005e+06	-1.2822695962e+07
7.7250000000e+16	7.7250000000e+16	3.4514562077e-22	1.9024771865e-09	9.9999143554e-01	-6.3449517508e+05	-6.3583884488e+06
8.7550000000e+16	7.7250000000e+16	1.1510643135e-21	1.6317580222e-09	9.9990597184e-01	-1.5990120955e+06	-4.2690690648e+06
9.7850000000e+16	7.7250000000e+16	1.7265541344e-21	2.3305213758e-09	9.9984813820e-01	-1.7217469649e+06	-3.1361760482e+06
1.0815000000e+17	7.7250000000e+16	1.7320697890e-21	2.3367375284e-09	9.9983947243e-01	-1.4248651754e+06	-2.3022643410e+06
1.1845000000e+17	7.7250000000e+16	1.5337447319e-21	2.0615633558e-09	9.9984772056e-01	-8.5770326814e+05	-1.4699634835e+06
1.2875000000e+17	7.7250000000e+16	1.6475432401e-21	2.2143606161e-09	9.9981662856e-01	-2.3657323133e+05	-5.9508721272e+05
1.3905000000e+17	7.7250000000e+16	2.0202772235e-21	2.7234507837e-09	9.9969433592e-01	3.0179087082e+05	1.3121978603e+05
1.4935000000e+17	7.7250000000e+16	1.9146348173e-21	2.5801530948e-09	9.9811709859e-01	5.4907499702e+05	5.2585111741e+05
1.5965000000e+17	7.7250000000e+16	1.7202620751e-21	1.2570427785e-09	4.7597959565e-01	7.0928752251e+05	7.2772957164e+05
1.6995000000e+17	7.7250000000e+16	2.0082535813e-21	1.1190871646e-09	2.2480434453e-01	4.4608292750e+05	6.8222942378e+05
1.8025000000e+17	7.7250000000e+16	2.8801285579e-21	1.8339307572e-09	2.1928080781e-01	-1.2043278449e+05	5.1458158479e+05
5.1500000000e+15	8.7550000000e+16	1.0760693566e-19	1.1239446807e-08	4.1521296030e-03	-8.2842427143e+05	-3.3567253431e+06
1.5450000000e+16	8.7550000000e+16	1.3015764745e-20	5.3776407388e-09	1.1635988863e-01	-8.6945284019e+05	-3.5342020199e+06
2.5750000000e+16	8.7550000000e+16	5.2734574737e-21	7.1632855147e-09	9.9805486285e-01	-4.1562608776e+05	-3.6674867597e+06
3.6050000000e+16	8.7550000000e+16	3.1514900684e-21	4.3271803074e-09	9.9967350782e-01	-2.3977772503e+05	-4.1097174031e+06
4.6350000000e+16	8.7550000000e+16	8.0856058823e-22	1.6147649332e-09	9.9995023450e-01	-1.4200306732e+06	-5.3532104730e+06
5.6650000000e+16	8.7550000000e+16	1.2234583255e-23	2.8099135638e-09	9.9999999000e-01	-1.7359731463e+06	-1.6991344198e+07
6.6950000000e+16	8.7550000000e+16	1.1397463856e-23	2.6949558682e-09	9.9999999000e-01	2.3279946371e+05	-1.7343593214e+07
7.7250000000e+16	8.7550000000e+16	2.5979132622e-22	1.9120264229e-09	9.9999517331e-01	-6.3912293072e+05	-6.3719516092e+06
8.7550000000e+16	8.7550000000e+16	1.1375024983e-21	1.6689015743e-09	9.9991170361e-01	-1.6722506958e+06	-4.1396176393e+06
9.7850000000e+16	8.7550000000e+16	1.9513296803e-21	2.6392773618e-09	9.9983335709e-01	-1.9250569177e+06	-3.0434241755e+06
1.0815000000e+17	8.7550000000e+16	2.0786245158e-21	2.8079025289e-09	9.9981267332e-01	-1.6856202568e+06	-2.3962975815e+06
1.1845000000e+17	8.7550000000e+16	1.8630731870e-21	2.5181093101e-09	9.9982002023e-01	-1.1356221166e+06	-1.7774879589e+06
1.2875000000e+17	8.7550000000e+16	1.8157855255e-21	2.4629977969e-09	9.9980296981e-01	-4.6579988543e+05	-9.0734101765e+05
1.3905000000e+17	8.7550000000e+16	2.0066536010e-21	2.7121881613e-09	9.9969694013e-01	1.3714801106e+05	-2.2308463563e+04
1.4935000000e+17	8.7550000000e+16	1.8898140830e-21	2.5370640586e-09	9.9026822621e-01	5.2001462739e+05	4.8566540461e+05
1.5965000000e+17	8.7550000000e+16	1.7736620840e-21	1.2660572912e-09	4.3916746895e-01	7.0366625280e+05	7.9903277957e+05
1.6995000000e+17	8.7550000000e+16	2.2540616654e-21	1.3538549483e-09	2.0916687211e-01	3.4367972585e+05	7.2151815485e+05
1.8025000000e+17	8.7550000000e+16	2.9660424166e-21	1.9159124173e-09	2.4059254522e-01	-2.3881071974e+05	4.8458640952e+05
5.1500000000e+15	9.7850000000e+16	1.0980630688e-19	1.1314055051e-08	3.8985674017e-03	-8.3109565499e+05	-3.2873109503e+06
1.5450000000e+16	9.7850000000e+16	1.2912610887e-20	5.0789325781e-09	1.0567198403e-01	-8.5519958159e+05	-3.3970391170e+06
2.5750000000e+16	9.7850000000e+16	5.1796728556e-21	7.0272078073e-09	9.9871627019e-01	-3.3656104134e+05	-3.5010594831e+06
3.6050000000e+16	9.7850000000e+16	2.8256389256e-21	3.9224807141e-09	9.9973003322e-01	-2.2534375306e+05	-3.9421645345e+06
4.6350000000e+16	9.7850000000e+16	6.5070682893e-22	2.2665675826e-09	9.9997596505e-01	-1.9205615200e+06	-5.3637522078e+06
5.6650000000e+16	9.7850000000e+16	1.2228967400e-23	3.0830949180e-09	9.9999999000e-01	-3.6453140836e+06	-1.6856229472e+07
6.6950000000e+16	9.7850000000e+16	1.0170143937e-23	2.5947768904e-09	9.9999999000e-01	-1.0894213014e+06	-1.8262620590e+07
7.7250000000e+16	9.7850000000e+16	1.2934906358e-22	1.5791338924e-09	9.9999856785e-01	-6.1041739151e+05	-7.3868519949e+06
8.7550000000e+16	9.7850000000e+16	8.5445978008e-22	1.5906600025e-09	9.9994671974e-01	-1.6755552163e+06	-4.1107338068e+06
9.7850000000e+16	9.7850000000e+16	2.1157806846e-21	2.8731563140e-09	9.9982535133e-01	-2.0440526190e+06	-2.9572666904e+06
1.0815000000e+17	9.7850000000e+16	2.6553767157e-21	3.5918291455e-09	9.9976883977e-01	-1.9909542583e+06	-2.4199966944e+06
1.1845000000e+17	9.7850000000e+16	2.5558414585e-21	3.4520710696e-09	9.9976020245e-01	-1.5552296687e+06	-2.0779645125e+06
1.2875000000e+17	9.7850000000e+16	2.5192015732e-21	3.4276774003e-09	9.9973387145e-01	-9.3781618401e+05	-1.5769387811e+06
1.3905000000e+17	9.7850000000e+16	2.7156862564e-21	3.7378665551e-09	9.9959718410e-01	-2.2183849077e+05	-7.2022991395e+05
1.4935000000e+17	9.7850000000e+16	2.9107082602e-21	3.5305337448e-09	8.3489173608e-01	3.3485056005e+05	-1.9436599992e+05
1.5965000000e+17	9.7850000000e+16	3.5964277519e-21	2.7755493339e-09	2.8890735499e-01	4.7235267623e+05	6.5368389427e+03
1.6995000000e+17	9.7850000000e+16	6.3053557162e-21	4.3807169920e-09	1.4965936769e-01	4.3752144519e+03	-3.1618867959e+05
1.8025000000e+17	9.7850000000e+16	6.9332755428e-21	5.1366515855e-09	2.6014881501e-01	-3.4316698614e+05	-7.0979090355e+05
5.1500000000e+15	1.0815000000e+17	1.1053678896e-19	1.1285019265e-08	3.9637350513e-03	-8.2239888909e+05	-3.2503672580e+06
1.5450000000e+16	1.0815000000e+17	1.3880783425e-20	5.0313366559e-09	9.2291213493e-02	-8.2713408606e+05	-3.3341459556e+06
2.5750000000e+16	1.0815000000e+17	5.1393437913e-21	6.9783908562e-09	9.9904118744e-01	-3.1496095499e+05	-3.3785181468e+06
3.6050000000e+16	1.0815000000e+17	2.5832739839e-21	3.6435585011e-09	9.9977142649e-01	-3.0955847062e+05	-3.7804453544e+06
4.6350000000e+16	1.0815000000e+17	4.3801899979e-22	3.1656029778e-09	9.9999193179e-01	-2.5312041567e+06	-5.0136432838e+06
5.6650000000e+16	1.0815000000e+17	1.3382395639e-23	3.6442442133e-09	9.9999999000e-01	-5.4283548663e+06	-1.4322693146e+07
6.6950000000e+16	1.0815000000e+17	1.0541651213e-23	3.3755365090e-09	9.9999999000e-01	-3.6760018381e+06	-1.7021177099e+07
7.7250000000e+16	1.0815000000e+17	5.6525819690e-23	3.8664155689e-09	9.9999990470e-01	-5.9469074346e+05	-7.7649722126e+06
8.7550000000e+16	1.0815000000e+17	4.3880371199e-22	2.5551525341e-09	9.9999022946e-01	-1.2183626320e+06	-4.4403528574e+06
9.7850000000e+16	1.0815000000e+17	1.9215419289e-21	2.6705921592e-09	9.9984917507e-01	-2.0620024750e+06	-2.9390803414e+06
1.0815000000e+17	1.0815000000e+17	3.0870866390e-21	4.1743028944e-09	9.9974229071e-01	-2.2046202205e+06	-2.3599153501e+06
1.1845000000e+17	1.0815000000e+17	3.7213083005e-21	5.0253421983e-09	9.9966685161e-01	-1.9770901816e+06	-2.1659018141e+06
1.2875000000e+17	1.0815000000e+17	4.1875859932e-21	5.6486801222e-09	9.9957672086e-01	-1.5165392163e+06	-2.0165709774e+06
1.3905000000e+17	1.0815000000e+17	5.0677387564e-21	6.8446757210e-09	9.9927974563e-01	-9.7326136708e+05	-1.7479179252e+06
1.4935000000e+17	1.0815000000e+17	8.3537819547e-21	8.6385933331e-09	6.1315083386e-01	-3.2785066781e+05	-1.5052322961e+06
